addressString,fullAddress,score,precision,faults,X,Y,Cultivar,Blooming
1107 Fir St,"1107 Fir St, White Rock, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8001026,49.0221925,Shirotae,03/24-04/07
5990 Nelson Ave,"5990 Nelson Ave, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9937927,49.2301017,Shirotae,03/24-04/07
7345 Burris St,"7345 Burris St, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9637002,49.2307088,Shogetsu,04/10-04/25
1193 The High St,"1193 The High St, Coquitlam, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.7951765,49.2840219,Shogetsu,04/10-04/25
Bayshore Hotel,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Shogetsu,04/10-04/25
Georgia and Bute,"Bute St and W Georgia St, Vancouver, BC",75,INTERSECTION(100),"[STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1]",-123.1253302,49.2871358,Shogetsu,04/10-04/25
1601 Bayshore Dr,"1601 Bayshore Dr, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1283685,49.293182,Shogetsu,04/10-04/25
1650 Bayshore Dr,"1650 Bayshore Dr, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1306397,49.2918012,Shogetsu,04/10-04/25
1st Ave and Creekside,"Creekside Dr and Mariner Walk and W 1st Ave, Vancouver, BC",69,INTERSECTION(100),"[STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, STREET_NAME.notMatched:12, LOCALITY.missing:10, PROVINCE.missing:1]",-123.1402334,49.2713782,Shogetsu,04/10-04/25
1695 W 2nd Ave,"1695 W 2nd Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1429669,49.2699888,Shogetsu,04/10-04/25
Yew,"Yew Crt, Comox, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-124.92503,49.6853999,Shogetsu,04/10-04/25
W8th and Arbutus,"Arbutus St and W 8th Ave, Vancouver, BC",77,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1]",-123.1528835,49.264761,Shogetsu,04/10-04/25
3085 Maple St,"3085 Maple St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1509853,49.2584464,Shogetsu,04/10-04/25
1805-1865 W 13th Ave,"UNIT 1805 -- 1865 W 13th Ave, Vancouver, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-123.1474144,49.2602256,Shogetsu,04/10-04/25
20370 82 Ave,"20370 82 Ave, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6584241,49.1504373,Shogetsu,04/10-04/25
Rockpoole Dr,"Rockpoole Dr, Vancouver, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1116224,49.2162035,Shogetsu,04/10-04/25
439 Fourth St,"439 Fourth St, New Westminster, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9155704,49.2130543,Shogetsu,04/10-04/25
Jack Loucks Park,"Parkdale Gardens in Delta, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0511111,49.0997222,Shogetsu,04/10-04/25
730 E Keith Rd,"730 E Keith Rd, District of North Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0538743,49.3137382,Shogetsu,04/10-04/25
Ross Road,"Ross Rd, Procter, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-116.9780911,49.6164477,Shogetsu,04/10-04/25
Harold Rd at Institute Rd,"Harold Rd, West Kelowna, BC",39,STREET(78),"[LOCALITY_GARBAGE.notAllowed:3, LOCALITY.notMatched:35, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.6469434,49.8490378,Shogetsu,04/10-04/25
WB w Queens Rd FS Lonsdale Av North Vancouver,"North Vancouver, BC",52,LOCALITY(68),"[LOCALITY_GARBAGE.notAllowed:3, STREET_NAME.notMatched:12, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0738889,49.3202777,Shogetsu,04/10-04/25
1850-1896 Argue St,"UNIT 1850 -- 1896 Argue St, Port Coquitlam, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.7680199,49.2346246,Shogetsu,04/10-04/25
5050 Wales St,"5050 Wales St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0511362,49.2372522,Shogetsu,04/10-04/25
7291-7 Moffatt Road,"UNIT 7291 -- Moffatt Rd, Richmond, BC",65,STREET(78),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, CIVIC_NUMBER.notInAnyBlock:1, PROVINCE.missing:1]",-123.1436777,49.1591399,Shogetsu,04/10-04/25
#150 - 13711 Mayfield Pl,"UNIT 150 -- 13711 Mayfield Pl, Richmond, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-123.0740186,49.1820237,Shogetsu,04/10-04/25
Unit 205 7300,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Shogetsu,04/10-04/25
5880 Dover Crescent,"5880 Dover Cres, Richmond, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1609924,49.1730188,Shogetsu,04/10-04/25
QE Park near 37th and Elizabeth,"Wuikinuxv, BC",42,LOCALITY(68),"[LOCALITY_INITIAL_GARBAGE.notAllowed:20, LOCALITY.partialMatch:1, LOCALITY.isAlias:4, PROVINCE.missing:1]",-126.9518263,51.7219976,Shogetsu,04/10-04/25
Queen Elizabeth Park,"Queen Elizabeth Annex School Access, Vancouver, BC",63,STREET(78),"[STREET_NAME.partialMatch:1, LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.1939629,49.2485905,Shogetsu,04/10-04/25
387 Talisman Ave,"387 Talisman Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1118219,49.2472176,Shogetsu,04/10-04/25
VanDusen Rhodo W,"West Bay in West Vancouver, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1]",-123.2127777,49.3411111,Shogetsu,04/10-04/25
974 W 17th Ave,"974 W 17th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.126483,49.2559591,Shogetsu,04/10-04/25
12148-12192 57 Ave,"UNIT 12148 -- 12192 57 Ave, Surrey, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.8853498,49.1062087,Shogetsu,04/10-04/25
9940-9948 151 St,"UNIT 9940 -- 9948 151 St, Surrey, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.8025996,49.182957,Shogetsu,04/10-04/25
Walter Gage Road,"Walter Gage Rd, Vancouver, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.2503986,49.2699638,Shogetsu,04/10-04/25
1807 Acadia Rd,"1807 Acadia Rd, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.2418229,49.2710923,Shogetsu,04/10-04/25
Nitobe Memorial Garden,"Garden Bay, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1]",-124.0277777,49.6325,Shogetsu,04/10-04/25
Nitobe Memorial Garden,"Garden Bay, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1]",-124.0277777,49.6325,Shogetsu,04/10-04/25
Comox e of Bute,"Butedale in Princess Royal Island, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1]",-128.7013888,53.1497222,Shogetsu,04/10-04/25
1251 Cardero Bikeway,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Shogetsu,04/10-04/25
1631 Henshaw Ln,"1631 Henshaw Lane, Vancouver, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1364858,49.287284,Shogetsu,04/10-04/25
Foster St,"Foster St, Esquimalt, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.4217883,48.4279979,Shogetsu,04/10-04/25
Corner of Malabar Ave and Kerfoot,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Shogetsu,04/10-04/25
Everall Str down to the beach,"Beachcomber Bay in Vernon, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.3788888,50.2441667,Shogetsu,04/10-04/25
Croydon Dr.,"Croydon Dr, Surrey, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.792733,49.0528337,Shogetsu,04/10-04/25
32 ave from 156a Str to 154Str,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Shogetsu,04/10-04/25
37aAve near 156Str,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Shogetsu,04/10-04/25
155Str near 36BAve,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Shogetsu,04/10-04/25
3118-3150 147 St,"UNIT 3118 -- 3150 147 St, Surrey, BC",87,BLOCK(99),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.8141688,49.0592641,Shogetsu,04/10-04/25
15542 32 Ave,"15542 32 Ave, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.792614,49.0599285,Shogetsu,04/10-04/25
5840 Sherban Ct,"5840 Sherban Crt, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9792328,49.2686107,Shogetsu,04/10-04/25
Minoru Blvd,"Minoru Blvd, Richmond, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1408856,49.166548,Shosar,03/21-04/07
Mariner's Village,"Mariners Way, Mayne Island, BC",64,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.3098751,48.8372373,Shosar,03/14-03/31
20th and Wallace,"W 20th Lane and Wallace St, Vancouver, BC",75,INTERSECTION(100),"[STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.1908067,49.2542449,Shosar,03/14-03/31
Rhody Path n. from Meadow,"Meadowbrook in Port Coquitlam, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1]",-122.7844445,49.2663889,Shujaku,04/11-04/26
East Court,"East Crt, Burnaby, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9913071,49.2746275,Shujaku,04/11-04/26
7300 Hawthorne Ln,"7300 Hawthorne Terr, Burnaby, BC",86,CIVIC_NUMBER(100),"[LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1]",-122.9648286,49.2163897,Snofozam,03/24-04/07
4811 Southlawn Dr,"4811 Southlawn Dr, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9942742,49.2703728,Snofozam,03/24-04/07
6249 Buckingham Dr,"6249 Buckingham Dr, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9543071,49.231579,Snofozam,03/24-04/07
4692 Victory St,"4692 Victory St, Burnaby, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9977401,49.218429,Snofozam,03/24-04/07
7233 Waverley Ave,"7233 Waverley Ave, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9978158,49.2182053,Snofozam,03/24-04/07
6084 Malvern Ave,"6084 Malvern Ave, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9602143,49.2302683,Snofozam,03/24-04/07
800 Egmont Ave,"800 Egmont Ave, Coquitlam, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8789889,49.2657961,Snofozam,03/24-04/07
120th St at Woodhurst,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Snofozam,03/24-04/07
37th at Wallace,"War Lake 4 near Carp Lake, BC",53,LOCALITY(68),"[STREET_NAME.notMatched:12, LOCALITY.spelledWrong:2, PROVINCE.missing:1]",-123.3013889,54.8663889,Snofozam,03/24-04/07
4128 Dunbar St,"4128 Dunbar St, Vancouver, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.1851496,49.2497064,Snofozam,03/24-04/07
29th and Inverness,"E 29th Ave and Inverness St, Vancouver, BC",75,INTERSECTION(100),"[STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1]",-123.080149,49.2446012,Snofozam,03/24-04/07
York and Trafalgar,"Trafalgar St and York Lane, Vancouver, BC",77,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.1644361,49.2714388,Snofozam,03/24-04/07
4472 46a St,"4472 46A St, Delta, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0948001,49.0845291,Snofozam,03/24-04/07
4892 205a St,"4892 205A St, Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6530385,49.0913678,Snofozam,03/24-04/07
7395 202 St,"7395 202 St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6628867,49.1365808,Snofozam,03/24-04/07
12028 McIntyre Ct,"12028 McIntyre Crt, Maple Ridge, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6298401,49.2215814,Snofozam,03/24-04/07
Acheson east of Minoru,"Mayne Island, BC",49,LOCALITY(68),"[STREET_NAME.notMatched:12, LOCALITY.isAlias:4, LOCALITY.spelledWrong:2, PROVINCE.missing:1]",-123.2994445,48.8508333,Snofozam,03/24-04/07
8440 Steveston Hwy,"8440 Steveston Hwy, Richmond, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1306299,49.1331427,Snofozam,03/24-04/07
3131 Westminster Hwy,"3131 Westminster Hwy, Richmond, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1919047,49.1703791,Snofozam,03/24-04/07
5700 Vermilyea Ct,"5700 Vermilyea Crt, Richmond, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1711314,49.1733577,Snofozam,03/24-04/07
VanDusen Botanical Garden,"Garden Bay, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1]",-124.0277777,49.6325,Snofozam,03/24-04/07
VanDusen Grt L,"Van Uden Rd, South Dawson, BC",24,STREET(78),"[LOCALITY_GARBAGE.notAllowed:3, STREET_NAME.partialMatch:1, LOCALITY.notMatched:35, STREET_NAME.spelledWrong:2, STREET_TYPE.missing:6, PROVINCE.missing:1, FAULTS.tooMany:6]",-120.3800025,55.7634918,Snofozam,03/24-04/07
4908 Pine Cres,"4908 Pine Cres, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1465899,49.2416935,Snofozam,03/24-04/07
FraserE61,"Fraser Bridge, Hope, BC",39,STREET(78),"[LOCALITY.notMatched:35, STREET_NAME.spelledWrong:2, STREET_QUALIFIER.missing:1, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-121.4519373,49.3862755,Snofozam,03/24-04/07
1132 Roberts Creek Rd,"1132 Roberts Creek Rd, Roberts Creek, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.6464928,49.4237599,Snofozam,03/24-04/07
1292 St Andrews Rd,"1292 St. Andrews Rd, Gibsons, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.4837297,49.430023,Snofozam,03/24-04/07
6445 122 St,"6445 122 St, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8847623,49.1201042,Snofozam,03/24-04/07
152B St & 98 Ave,"152B St and 98 Ave and Mountain View Montessori School Access, Surrey, BC",77,INTERSECTION(100),"[STREET_NAME.notMatched:12, LOCALITY.missing:10, PROVINCE.missing:1]",-122.7994905,49.1806409,Snofozam,03/24-04/07
614 Dunsmuir Crescent,"614 Dunsmuir Cres, Ladysmith, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.8314767,48.9923149,Snofozam,03/24-04/07
1117 Stillin Dr,"1117 Stillin Dr, Ladysmith, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.8305661,48.9931072,Snofozam,03/24-04/07
2045 Barclay St,"2045 Barclay St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1409139,49.2925961,Snofozam,03/24-04/07
132A St at 20A Ave,"20 A Rd, Tahsis, BC",82,BLOCK(99),"[INITIAL_GARBAGE.notAllowed:3, LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-126.656504,49.9261526,Snofozam,03/24-04/07
140A St near 17B Ave,"17 B Rd, Tahsis, BC",82,BLOCK(99),"[INITIAL_GARBAGE.notAllowed:3, LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-126.655921,49.9264391,Snofozam,03/24-04/07
Ash & Victoria(route to the ocean),"Ash St and Victoria Lane, White Rock, BC",55,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_TYPE.notMatched:3, LOCALITY.notMatched:35, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-122.7914362,49.0182584,Snofozam,03/24-04/07
1439 161b St,"1439 161B St, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.7744625,49.028067,Snofozam,03/24-04/07
2110 131a St,"2110 131A St, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.858376,49.0406317,Snofozam,03/24-04/07
14877 25 Ave,"14877 25 Ave, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8101957,49.047502,Snofozam,03/24-04/07
16157 30b Ave,"16157 30B Ave, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.7741279,49.0578067,Snofozam,03/24-04/07
23aAve near 137Str.,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Snofozam,03/24-04/07
1066 Stevens St,"1066 Stevens St, White Rock, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.7802576,49.0213555,Snofozam,03/24-04/07
2157-2189 124 St,"UNIT 2157 -- 2189 124 St, Surrey, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.8786307,49.0424211,Snofozam,03/24-04/07
14058 32 Ave,"14058 32 Ave, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8326447,49.0600983,Snofozam,03/24-04/07
14947 35A Ave,"14947 35A Ave, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8079566,49.0670183,Snofozam,03/24-04/07
14863 34 Ave,"14863 34 Ave, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8105819,49.0636448,Snofozam,03/24-04/07
14649 36A Ave,"14649 36A Ave, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8167717,49.0677666,Snofozam,03/24-04/07
6th west of Cambie,"6 Hodgins Harbour, Indian Arm, BC",62,CIVIC_NUMBER(100),"[LOCALITY.notMatched:35, STREET_NAME.isAlias:1, PROVINCE.missing:1, STREET_NAME.partialMatch:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-122.5910582,49.3806203,Snofozam,03/24-04/07
6470 McCleery St,"6470 McCleery St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1685389,49.2278509,Snow Goose,03/24-04/07
Cedarhurst and SW Marine Dr,"Cedarhurst St and SW Marine Dr and W 49th Ave, Vancouver, BC",71,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_NAME.notMatched:12, LOCALITY.missing:10, PROVINCE.missing:1]",-123.1715567,49.2273672,Snow Goose,03/24-04/07
Park and Tilford Gardens/Gladstone Ave,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Snow Goose,03/24-04/07
Slocan Park,"Slocan Park, BC",67,LOCALITY(68),[PROVINCE.missing:1],-117.6177778,49.5163889,Snow Goose,03/24-04/07
Earles Park,"Earles St, Vancouver, BC",64,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0485822,49.2378129,Snow Goose,03/24-04/07
VanDusen Grt L,"Van Uden Rd, South Dawson, BC",24,STREET(78),"[LOCALITY_GARBAGE.notAllowed:3, STREET_NAME.partialMatch:1, LOCALITY.notMatched:35, STREET_NAME.spelledWrong:2, STREET_TYPE.missing:6, PROVINCE.missing:1, FAULTS.tooMany:6]",-120.3800025,55.7634918,Snow Goose,03/24-04/07
Cambie median,"Megin Lake, BC",53,LOCALITY(68),"[STREET_NAME.notMatched:12, LOCALITY.spelledWrong:2, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-126.0038389,49.4201176,Snow Goose,03/24-04/07
Guildford Heights Park,"Guildford Way, Coquitlam, BC",63,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.notMatched:3, STREET_QUALIFIER.notMatched:1, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-122.8030957,49.2850449,Snow Goose,03/24-04/07
Ceperley Meadow,"Ceperley Meadow, Vancouver, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1472899,49.2956552,Snow Goose,03/24-04/07
Rhody path next to golf course,"Horse Ranch Pass 4 near Good Hope Lake, BC",53,LOCALITY(68),"[STREET_NAME.notMatched:12, LOCALITY.spelledWrong:2, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-129.0683333,59.5163889,Snow Goose,03/24-04/07
Nelson and Burrard,"Burrard St and Nelson St, Vancouver, BC",77,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1]",-123.1260379,49.2811947,Snow Goose,03/24-04/07
4290 W 11th Ave,"4290 W 11th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.2024839,49.262496,Snow Goose,03/24-04/07
1437 129 St,"1437 129 St, Surrey, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8655489,49.0283148,Snow Goose,03/24-04/07
Cory and Blackburn,"Blackburn Ave and Cory Rd, White Rock, BC",77,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-122.8359887,49.0293823,Snow Goose,03/24-04/07
14788 Russell Ave,"14788 Russell Ave, White Rock, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.8124169,49.0292192,Snow Goose,03/24-04/07
Patterson at Sardis,"Patterson Rd, Chilliwack, BC",64,STREET(78),"[LOCALITY_GARBAGE.notAllowed:3, LOCALITY.isAlias:4, STREET_TYPE.missing:6, PROVINCE.missing:1]",-121.8403085,49.1398462,Snow Goose,03/24-04/07
Sperling between Adair and Jordan,"Jordan River, BC",55,LOCALITY(68),"[STREET_NAME.notMatched:12, PROVINCE.missing:1]",-123.9453322,48.5227109,Somei-yoshino,03/17-03/31
100 Centennial Way,"100 Centennial Way, Burnaby, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.9336683,49.2862878,Somei-yoshino,03/17-03/31
Main St,"Main St, Van Anda, BC",67,STREET(78),"[LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-124.5577628,49.7578586,Somei-yoshino,03/17-03/31
20th and Carnarvon,"Carnarvon St and W 20th Ave, Vancouver, BC",75,INTERSECTION(100),"[STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.1728783,49.2546249,Somei-yoshino,03/17-03/31
31st at Dunbar CC,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Somei-yoshino,03/17-03/31
